Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,uscno,areacode,billmonth,billdate,billno,totalbillamt,unit,arrearamount
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,05-2022,"May 6, 2022 6:16:12 PM",002205A0453,7333,2,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,04-2022,"Apr 8, 2022 4:35:03 PM",002204C1984,6930,294,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,03-2022,"Mar 10, 2022 11:37:53 AM",002203C1485,4161,37,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,02-2022,"Feb 10, 2022 10:41:00 AM",002202C0475,3692,15,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,01-2022,"Jan 10, 2022 4:32:24 PM",002201B9327,3356,9,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,12-2021,"Dec 11, 2021 11:41:29 AM",002112B8185,3045,0,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,11-2021,"Nov 10, 2021 3:51:47 PM",002111B7049,2735,0,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,10-2021,"Oct 10, 2021 7:25:48 PM",002110B5915,2425,0,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Nizambad,GP,201510,4041601764,40416,09-2021,"Sep 11, 2021 11:02:01 AM",002109B4805,2115,0,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,09-2022,"Sep 7, 2022 9:09:04 AM",882209A0611,21353,498,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,07-2022,"Jul 6, 2022 1:07:24 PM",882207A0605,16323,205,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,06-2022,"Jun 13, 2022 2:48:58 PM",002206A1283,14080,270,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,05-2022,"May 7, 2022 10:44:06 AM",002205A0758,11219,126,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,04-2022,"Apr 6, 2022 10:21:43 AM",002204A0333,9754,123,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,03-2022,"Mar 8, 2022 11:06:14 AM",002203A0773,8517,125,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,02-2022,"Feb 6, 2022 9:02:47 AM",882202A0139,7262,84,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,01-2022,"Jan 7, 2022 11:01:21 AM",882201A0382,6362,72,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,12-2021,"Dec 5, 2021 5:38:43 PM",002112F2985,5553,76,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,11-2021,"Nov 3, 2021 10:34:14 AM",002111F1040,4713,63,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,10-2021,"Oct 6, 2021 10:25:12 AM",002110F0437,3972,70,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,POTHUGAL,GP,201704,7070102550,70701,09-2021,"Sep 5, 2021 10:37:19 AM",002109E8756,3178,121,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,09-2022,"Sep 9, 2022 4:09:39 PM",132209A0754,5267,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,07-2022,"Jul 12, 2022 7:18:04 PM",012207A0805,4976,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,06-2022,"Jun 12, 2022 3:43:19 PM",012206A0779,4645,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,05-2022,"May 11, 2022 5:56:37 PM",012205A0783,4312,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,04-2022,"Apr 11, 2022 3:57:40 PM",012204A9625,3978,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,03-2022,"Mar 9, 2022 5:21:46 PM",022203A4424,3667,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,02-2022,"Feb 8, 2022 10:50:15 AM",012202A3606,3356,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,01-2022,"Jan 13, 2022 5:45:35 AM",012201A2767,3045,4,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,12-2021,"Dec 9, 2021 2:18:01 PM",012112A1959,2735,1,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,11-2021,"Nov 10, 2021 1:24:11 PM",012111A7510,2425,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,10-2021,"Oct 10, 2021 8:03:33 PM",012110A6412,2115,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,ANKUSAPUR,GP,201932,1010500929,10105,09-2021,"Sep 11, 2021 8:09:51 PM",012109A5316,1805,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,09-2022,"Sep 8, 2022 4:09:48 PM",302209A0758,25365,223,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,07-2022,"Jul 7, 2022 10:02:56 AM",012207A0439,28382,381,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,06-2022,"Jun 7, 2022 9:51:45 AM",012206A0281,24326,572,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,05-2022,"May 11, 2022 10:18:27 AM",012205A0637,18142,538,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,04-2022,"Apr 4, 2022 5:34:22 PM",012204A7128,12335,530,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,03-2022,"Mar 4, 2022 8:45:50 AM",012203A6366,7318,394,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,02-2022,"Feb 2, 2022 10:29:29 AM",012202A5604,5095,163,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,01-2022,"Jan 4, 2022 12:34:46 PM",012201A4845,3499,95,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,12-2021,"Dec 3, 2021 12:08:34 PM",012112A4087,4112,43,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,11-2021,"Nov 3, 2021 1:06:42 PM",012111A2845,4574,64,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,10-2021,"Oct 2, 2021 2:02:14 PM",012110A2225,3825,77,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMANNAPALLY,GP,201957,1013000675,10130,09-2021,"Sep 2, 2021 12:44:22 PM",012109A1014,3288,93,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,09-2022,"Sep 7, 2022 6:09:49 PM",302209A0551,12373,110,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,07-2022,"Jul 8, 2022 1:15:15 PM",012207A0622,11111,97,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,06-2022,"Jun 9, 2022 1:40:59 PM",012206A0755,9973,23,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,05-2022,"May 11, 2022 2:34:23 PM",012205A0761,9554,24,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,04-2022,"Apr 7, 2022 7:50:04 PM",012204A7562,9115,46,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,03-2022,"Mar 8, 2022 10:51:09 AM",012203A7113,8591,40,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,02-2022,"Feb 7, 2022 9:19:09 AM",012202A6229,8104,65,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,01-2022,"Jan 9, 2022 7:16:29 PM",012201A5581,7348,47,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,12-2021,"Dec 8, 2021 7:11:14 AM",012112A4836,6818,28,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,11-2021,"Nov 11, 2021 3:33:51 PM",012111A4048,6403,20,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,10-2021,"Oct 18, 2021 8:57:04 AM",012110B6060,6037,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BASWAPUR,GP,201935,1010700864,10107,09-2021,"Sep 13, 2021 8:44:16 AM",012109A2204,5726,12,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,09-2022,"Sep 7, 2022 5:09:24 PM",302209A0540,5283,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,07-2022,"Jul 8, 2022 1:30:13 PM",012207A0635,4992,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,06-2022,"Jun 7, 2022 6:23:53 PM",012206A0380,4665,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,05-2022,"May 11, 2022 2:43:01 PM",012205A0770,4348,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,04-2022,"Apr 7, 2022 7:54:39 PM",012204A7566,4023,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,03-2022,"Mar 8, 2022 10:57:51 AM",012203A7119,3713,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,02-2022,"Feb 7, 2022 12:46:26 PM",012202A6357,3403,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,01-2022,"Jan 9, 2022 7:22:49 PM",012201A5586,3093,5,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,12-2021,"Dec 8, 2021 7:13:25 AM",012112A4837,2783,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,11-2021,"Nov 11, 2021 3:46:30 PM",012111A4062,2473,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,10-2021,"Oct 18, 2021 8:52:40 AM",012110B6056,2163,10,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,BALAMALLUPALLY,GP,201934,1010800192,10108,09-2021,"Sep 11, 2021 8:39:35 PM",012109A1876,1852,10,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,09-2022,"Sep 4, 2022 10:09:05 AM",112209A0071,6995,116,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,07-2022,"Jul 3, 2022 12:00:56 PM",002207A0066,5682,5,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,06-2022,"Jun 5, 2022 10:33:19 AM",002206A0234,5361,48,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,05-2022,"May 4, 2022 6:27:37 PM",002205A0190,4760,60,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,04-2022,"Apr 5, 2022 10:53:18 AM",002204A0188,3925,73,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,03-2022,"Mar 3, 2022 5:46:02 PM",002203A0121,3108,64,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,02-2022,"Feb 3, 2022 12:32:05 PM",002202A0233,2359,55,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,01-2022,"Jan 5, 2022 4:16:09 PM",002201A0528,1678,50,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,12-2021,"Dec 4, 2021 11:33:02 AM",002112A0229,1130,50,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,ERRAGADDA THANDA,GP,278388,6062000890,60620,11-2021,"Nov 12, 2021 7:55:59 AM",002111A1317,582,49,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,09-2022,"Sep 6, 2022 10:09:02 AM",332209A0763,10222,15,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,07-2022,"Jul 11, 2022 9:07:46 AM",332207A0983,9896,179,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,06-2022,"Jun 9, 2022 10:06:57 AM",R32206A0773,7933,128,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,05-2022,"May 11, 2022 9:05:57 AM",332205A1145,6469,209,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,04-2022,"Apr 4, 2022 5:30:29 PM",012204G6439,4195,47,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,03-2022,"Mar 10, 2022 9:43:52 AM",012203G6416,3665,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,02-2022,"Feb 8, 2022 12:27:52 PM",012202G5217,3355,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,01-2022,"Jan 11, 2022 11:09:08 AM",012201G4039,3045,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,12-2021,"Dec 3, 2021 12:09:09 PM",012112A6600,2735,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,11-2021,"Nov 5, 2021 12:40:27 PM",012111A5155,2425,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,10-2021,"Oct 5, 2021 12:41:16 PM",012110B6919,2115,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RALLAPET,GP,201955,1012900552,10129,09-2021,"Sep 13, 2021 1:50:34 PM",012109B6515,1805,0,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,09-2022,"Sep 3, 2022 12:09:46 PM",122209A0245,14966,140,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,07-2022,"Jul 4, 2022 12:37:21 PM",002207A0285,13448,145,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,06-2022,"Jun 3, 2022 9:36:52 AM",002206A0128,11821,141,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,05-2022,"May 3, 2022 12:45:51 PM",002205A0005,10232,99,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,04-2022,"Apr 11, 2022 12:00:27 PM",002204D0572,9024,171,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,03-2022,"Mar 5, 2022 9:46:02 AM",002203C9120,7357,114,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,02-2022,"Feb 2, 2022 12:01:23 PM",002202C8080,6201,81,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,01-2022,"Jan 4, 2022 9:16:58 AM",102201C7102,5324,86,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,12-2021,"Dec 3, 2021 2:35:08 PM",002112C6512,4409,142,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,11-2021,"Nov 2, 2021 2:38:48 PM",102111C5368,3002,104,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,10-2021,"Oct 4, 2021 12:16:42 PM",002110C4712,1935,54,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,MARLAPET,GP,200993,5051400638,50514,09-2021,"Sep 4, 2021 9:35:46 AM",122109A2802,1262,10,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,09-2022,"Sep 12, 2022 1:09:50 PM",692209A1015,15387,169,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,07-2022,"Jul 4, 2022 9:07:13 AM",692207A0158,13620,164,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,06-2022,"Jun 8, 2022 10:06:50 AM",692206A0591,11793,211,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,05-2022,"May 4, 2022 5:05:23 PM",692205A0154,9516,119,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,04-2022,"Apr 5, 2022 4:15:58 PM",002204D2228,8126,137,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,03-2022,"Mar 3, 2022 5:33:09 PM",002203D1195,6763,106,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,02-2022,"Feb 4, 2022 8:50:00 AM",002202D0206,5678,69,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,01-2022,"Jan 4, 2022 5:09:38 PM",002201C9197,4891,105,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,12-2021,"Dec 12, 2021 11:29:58 AM",002112C9002,3815,36,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,11-2021,"Nov 8, 2021 4:48:11 PM",002111C7744,3352,63,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,10-2021,"Oct 11, 2021 9:47:49 AM",002110C7021,2611,104,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,VILASAGAR,GP,201003,5053001911,50530,09-2021,"Sep 3, 2021 4:24:58 PM",002109C5176,1544,66,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,09-2022,"Sep 4, 2022 12:09:02 PM",132209A0578,10797,111,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,08-2022,"Aug 10, 2022 11:33:09 AM",002208A0006,9643,137,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,07-2022,"Jul 3, 2022 4:08:52 PM",002207A0318,8640,95,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,06-2022,"Jun 9, 2022 10:59:08 AM",002206A1253,7510,164,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,05-2022,"May 3, 2022 10:47:34 AM",002205A0143,5705,106,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,04-2022,"Apr 5, 2022 12:02:33 PM",002204A0122,4435,164,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,03-2022,"Mar 9, 2022 3:10:54 PM",002203A1478,2831,58,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,02-2022,"Feb 2, 2022 6:09:51 PM",002202A0004,2127,47,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,01-2022,"Jan 4, 2022 2:40:49 PM",002201A0006,2406,71,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,12-2021,"Dec 3, 2021 3:17:14 PM",002112B6418,2957,72,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,11-2021,"Nov 3, 2021 6:35:27 AM",002111B4924,2581,73,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,10-2021,"Oct 5, 2021 12:39:19 PM",002110B3847,1764,48,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,LINGAMPET,GP,278406,8081101098,80811,09-2021,"Sep 4, 2021 10:24:30 AM",002109I3452,1709,31,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,09-2022,"Sep 9, 2022 12:09:33 PM",792209A0926,11734,142,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,07-2022,"Jul 6, 2022 10:44:02 AM",002207A0534,10198,117,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,06-2022,"Jun 11, 2022 11:05:46 AM",002206A1236,8836,35,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,05-2022,"May 11, 2022 1:53:10 PM",002205A1076,8329,41,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,04-2022,"Apr 10, 2022 8:47:59 AM",002204C1027,7762,62,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,03-2022,"Mar 7, 2022 5:45:42 PM",02203B9903,7028,82,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,02-2022,"Feb 6, 2022 12:32:19 PM",002202F2448,6143,64,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,01-2022,"Jan 11, 2022 2:30:27 PM",002201F1745,5394,141,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,12-2021,"Dec 13, 2021 7:50:18 PM",002112F0843,3996,30,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,11-2021,"Nov 6, 2021 1:27:15 PM",002111E9427,3569,64,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,10-2021,"Oct 11, 2021 2:19:28 PM",002110E8989,2820,86,0
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,KANDIKATKOOR,GP,201138,9091301707,90913,09-2021,"Sep 5, 2021 9:12:41 AM",002109E7527,1905,61,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,09-2022,"Sep 10, 2022 12:38:31 PM",002209A0907,6739,20,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,06-2022,"Jun 9, 2022 9:40:24 AM",002206A0243,6268,60,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,05-2022,"May 10, 2022 1:25:05 PM",002205A0193,5447,64,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,04-2022,"Apr 7, 2022 9:13:56 AM",002204D3218,4572,72,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,03-2022,"Mar 9, 2022 7:39:15 AM",002203D1930,3763,112,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,02-2022,"Feb 5, 2022 7:46:24 AM",002202D1053,2624,76,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,01-2022,"Jan 4, 2022 9:38:48 AM",002201C9280,1784,79,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,12-2021,"Dec 4, 2021 3:37:52 PM",002112B7443,922,16,0
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Suddala,GP,201514,4042101000,40421,10-2021,"Oct 11, 2021 10:41:04 AM",002110A5030,635,0,0
